Gene	EmBPOE4_rep1
Os01g0652700	0
Os01g0652800	40
Os01g0653100	3
Os01g0653200	0
Os01g0653300	0
Os01g0653350	0
Os01g0653500	0
Os01g0653601	0
Os01g0653700	267
Os01g0653800	951
Os01g0654100	347
Os01g0654200	645
Os01g0654300	382
Os01g0654400	0
Os01g0654450	5
Os01g0654500	3142
Os01g0654800	9
Os01g0654900	0
Os01g0655250	204
Os01g0655300	750
Os01g0655400	1555
Os01g0655500	1352
Os01g0655800	2135
Os01g0656200	16
Os01g0656250	0
Os01g0656300	0
Os01g0656400	98
Os01g0656600	622
Os01g0656900	31
Os01g0657000	0
Os01g0657100	1
Os01g0657250	0
Os01g0657400	0
Os01g0657801	0
Os01g0658300	2
Os01g0658400	15886
Os01g0658500	1553
Os01g0658600	0
Os01g0658700	2
Os01g0658800	0
Os01g0658900	125
Os01g0659200	3388
Os01g0659800	21
Os01g0659900	143
Os01g0660000	0
Os01g0660100	0
Os01g0660200	137
Os01g0660300	339
Os01g0660400	0
Os01g0660450	0
Os01g0660500	0
Os01g0660550	155
Os01g0660700	0
Os01g0660800	0
Os01g0660900	129
Os01g0661000	47
Os01g0661200	0
Os01g0661400	40
Os01g0661500	1310
Os01g0661601	967
Os01g0661650	5
Os01g0661700	0
Os01g0661750	1
Os01g0662300	3808
Os01g0662600	40142
Os01g0662700	1294
Os01g0662800	0
Os01g0663051	2391
Os01g0663300	217
Os01g0663400	668
Os01g0663500	330
Os01g0663800	2569
Os01g0664000	1008
Os01g0664100	936
Os01g0664200	67
Os01g0664500	2033
Os01g0665200	1448
Os01g0665250	0
Os01g0665300	1018
Os01g0665400	159
Os01g0665500	90
Os01g0665750	71
Os01g0665900	309
Os01g0666000	28
Os01g0666101	0
Os01g0666200	187
Os01g0666400	286
Os01g0666500	343
Os01g0666600	14705
Os01g0666800	687
Os01g0666950	486
Os01g0667000	0
Os01g0667100	298
Os01g0667200	185
Os01g0667400	0
Os01g0667550	0
Os01g0667600	27
Os01g0667700	1865
Os01g0667750	0
Os01g0667800	133
Os01g0667900	595
Os01g0668000	1600
Os01g0668100	123
Os01g0668200	9
Os01g0668300	190
Os01g0668400	15
Os01g0668500	0
Os01g0668600	54
Os01g0668700	18
Os01g0668901	7
Os01g0669100	81
Os01g0670100	14
Os01g0670500	15
Os01g0670600	1
Os01g0670800	406
Os01g0672100	55
Os01g0672166	2
Os01g0672201	26
Os01g0672300	815
Os01g0672400	2406
Os01g0672500	360
Os01g0672700	547
Os01g0672800	159
Os01g0673300	166
Os01g0673400	1
Os01g0673500	2583
Os01g0673600	3603
Os01g0673700	102
Os01g0673800	1492
Os01g0673900	303
Os01g0674000	509
Os01g0674100	183
Os01g0674125	0
Os01g0674150	119
Os01g0674400	155
Os01g0674500	1013
Os01g0674700	1212
Os01g0674800	404
Os01g0675000	0
Os01g0675100	15860
Os01g0675400	0
Os01g0675500	996
Os01g0675700	2030
Os01g0675800	41
Os01g0675933	0
Os01g0676200	215
Os01g0676800	0
Os01g0676900	0
Os01g0677000	0
Os01g0677100	0
Os01g0677400	0
Os01g0677500	0
Os01g0677900	49
Os01g0678000	18
Os01g0678050	0
Os01g0678100	149
Os01g0678400	0
Os01g0678500	988
Os01g0678600	5404
Os01g0678700	104
Os01g0678800	1
Os01g0679000	80
Os01g0679500	0
Os01g0679550	0
Os01g0679600	317
Os01g0679700	1710
Os01g0679900	764
Os01g0680000	0
Os01g0680100	0
Os01g0680200	1
Os01g0680400	1482
Os01g0680500	15
Os01g0680600	0
Os01g0680650	12
Os01g0680700	3764
Os01g0680900	56
Os01g0680950	0
Os01g0681000	22
Os01g0681050	0
Os01g0681100	0
Os01g0681150	0
Os01g0681200	125
Os01g0681332	0
Os01g0681400	360
Os01g0681600	358
Os01g0681650	0
Os01g0681700	123
Os01g0681800	69
Os01g0682001	98
Os01g0682200	244
Os01g0682500	19118
Os01g0682700	1
Os01g0683100	455
Os01g0683400	60
Os01g0683550	3
Os01g0683600	1892
Os01g0683700	11
Os01g0683800	0
Os01g0684200	541
Os01g0684301	0
Os01g0684800	6
Os01g0684900	625
Os01g0685100	135
Os01g0685200	4
Os01g0685300	3
Os01g0685400	24
Os01g0685500	209
Os01g0685600	5
Os01g0685650	27
Os01g0685800	0
Os01g0685850	0
Os01g0685900	9
Os01g0686000	288
Os01g0686100	494
Os01g0686200	218
Os01g0686300	0
Os01g0686400	332
Os01g0686500	6
Os01g0686600	0
Os01g0686650	0
Os01g0686700	287
Os01g0686800	840
Os01g0687150	1
Os01g0687300	1703
Os01g0687400	178
Os01g0687450	0
Os01g0687500	414
Os01g0687600	198
Os01g0687700	383
Os01g0687800	18
Os01g0687850	0
Os01g0688000	18
Os01g0688200	207
Os01g0688300	12
Os01g0688600	252
Os01g0688700	0
Os01g0688900	10
Os01g0689000	43
Os01g0689451	2648
Os01g0689600	225
Os01g0689800	495
Os01g0689900	1272
Os01g0689975	0
Os01g0690200	55
Os01g0690333	0
Os01g0690600	5
Os01g0690800	156
Os01g0690900	4
Os01g0691000	1
Os01g0691050	8
Os01g0691100	0
Os01g0691200	3
Os01g0691300	0
Os01g0691400	18
Os01g0691500	1090
Os01g0691600	1571
Os01g0691700	2414
Os01g0692000	37
Os01g0692050	0
Os01g0692100	1
Os01g0692200	257
Os01g0692300	4497
Os01g0692400	166
Os01g0692500	0
Os01g0692600	18
Os01g0692700	3160
Os01g0693100	0
Os01g0693300	115
Os01g0693400	1406
Os01g0693466	0
Os01g0693532	0
Os01g0693700	5
Os01g0693800	987
Os01g0693900	1029
Os01g0694000	29
Os01g0694050	2
Os01g0694100	22
Os01g0694200	558
Os01g0694300	764
Os01g0694400	76
Os01g0694500	0
Os01g0694800	14
Os01g0694900	451
Os01g0695100	2942
Os01g0695200	977
Os01g0695300	11024
Os01g0695600	361
Os01g0695625	0
Os01g0695700	4096
Os01g0695800	105
Os01g0695900	1
Os01g0696000	394
Os01g0696100	0
Os01g0696500	5
Os01g0696600	0
Os01g0696701	6
Os01g0696800	205
Os01g0697100	198
Os01g0697250	0
Os01g0697400	4
Os01g0697700	0
Os01g0698000	338
Os01g0698100	1063
Os01g0698200	0
Os01g0698300	266
Os01g0698800	0
Os01g0698900	3
Os01g0699100	198
Os01g0699400	6
Os01g0699450	0
Os01g0699500	0
Os01g0699600	4
Os01g0699900	6
Os01g0699950	0
Os01g0700000	4848
Os01g0700100	12646
Os01g0700200	170
Os01g0700300	0
Os01g0700400	0
Os01g0700500	0
Os01g0700900	0
Os01g0701100	0
Os01g0701300	0
Os01g0701350	0
Os01g0701400	0
Os01g0701500	0
Os01g0701600	0
Os01g0701700	323
Os01g0701900	214
Os01g0702000	55
Os01g0702300	0
Os01g0702400	468
Os01g0702450	3
Os01g0702500	4
Os01g0702700	62
Os01g0702900	0
Os01g0703000	0
Os01g0703300	10
Os01g0703400	10647
Os01g0703600	0
Os01g0703800	0
Os01g0704000	0
Os01g0704100	488
Os01g0704200	261
Os01g0704300	458
Os01g0704400	926
Os01g0704700	1685
Os01g0705000	27
Os01g0705100	0
Os01g0705200	50
Os01g0705300	1691
Os01g0705400	5
Os01g0705500	657
Os01g0705700	1
Os01g0705750	0
Os01g0705800	1
Os01g0706000	682
Os01g0706100	3
Os01g0706200	2
Os01g0706266	0
Os01g0706332	0
Os01g0706400	657
Os01g0706500	50
Os01g0706600	53
Os01g0706700	610
Os01g0706800	42
Os01g0706900	665
Os01g0707300	4476
Os01g0707500	29
Os01g0708000	953
Os01g0708100	14
Os01g0708201	0
Os01g0708300	283
Os01g0708500	66
Os01g0708600	660
Os01g0708700	3
Os01g0708900	149
Os01g0709000	0
Os01g0709100	0
Os01g0709400	370
Os01g0709500	4237
Os01g0709750	11
Os01g0710000	1339
Os01g0710100	0
Os01g0710200	339
Os01g0710250	71
Os01g0710300	0
Os01g0710700	1715
Os01g0710800	725
Os01g0711000	172
Os01g0711050	0
Os01g0711100	575
Os01g0711200	50
Os01g0711400	108052
Os01g0711500	1193
Os01g0711600	211
Os01g0711800	0
Os01g0711900	0
Os01g0712500	1
Os01g0712501	0
Os01g0712600	0
Os01g0712700	1068
Os01g0712800	1
Os01g0713200	217
Os01g0713600	31
Os01g0713800	0
Os01g0713900	28
Os01g0714100	323
Os01g0714225	0
Os01g0714600	65
Os01g0714800	0
Os01g0714900	609
Os01g0715000	1343
Os01g0715100	0
Os01g0715201	0
Os01g0715400	1300
Os01g0715500	5
Os01g0715600	0
Os01g0715700	5
Os01g0715800	626
Os01g0715900	1
Os01g0716200	13
Os01g0716300	3
Os01g0716400	946
Os01g0716450	5
Os01g0716500	5
Os01g0716800	2446
Os01g0717000	1210
Os01g0717301	0
Os01g0717400	1115
Os01g0717501	0
Os01g0717601	6
Os01g0717650	7
Os01g0717700	1206
Os01g0718000	180
Os01g0718300	775
Os01g0718500	48
Os01g0718700	30
Os01g0718900	250
Os01g0719000	77
Os01g0719100	2120
Os01g0719125	5
Os01g0719150	0
Os01g0719200	1
Os01g0719300	11
Os01g0719350	0
Os01g0719400	38
Os01g0719600	277
Os01g0719700	4793
Os01g0719800	3567
Os01g0719900	0
Os01g0720000	0
Os01g0720300	807
Os01g0720400	5541
Os01g0720500	114047
Os01g0720600	773
Os01g0720700	804
Os01g0720800	106
Os01g0720801	21
Os01g0720900	0
Os01g0721000	739
Os01g0721100	168
Os01g0721200	0
Os01g0721300	20
Os01g0721400	100
Os01g0721500	115
Os01g0721700	106
Os01g0721800	0
Os01g0721900	847
Os01g0722100	97
Os01g0722300	0
Os01g0722425	0
Os01g0722550	0
Os01g0722700	45
Os01g0722800	601
Os01g0723000	0
Os01g0723025	0
Os01g0723100	298
Os01g0723200	207
Os01g0723400	2601
Os01g0723500	3
Os01g0723600	47
Os01g0723700	28
Os01g0723800	673
Os01g0724400	0
Os01g0724450	8
Os01g0724500	145
Os01g0724700	6
Os01g0725000	192
Os01g0725400	5
Os01g0725600	456
Os01g0725800	9538
Os01g0725900	0
Os01g0726001	483
Os01g0726100	0
Os01g0726400	80
Os01g0726700	2
Os01g0727100	13
Os01g0727200	82
Os01g0727400	27
Os01g0727500	30
Os01g0727600	1
Os01g0727700	11
Os01g0727800	2
Os01g0727820	54
Os01g0727840	36
Os01g0727900	33
Os01g0728000	8
Os01g0728100	4
Os01g0728150	5
Os01g0728200	17
Os01g0728250	4
Os01g0728300	6
Os01g0728325	0
Os01g0728350	0
Os01g0728375	0
Os01g0728400	824
Os01g0728700	0
Os01g0728900	137
Os01g0729100	232
Os01g0729200	283
Os01g0729400	1
Os01g0729500	33
Os01g0729600	0
Os01g0729700	0
Os01g0729900	81
Os01g0729950	0
Os01g0730100	2
Os01g0730200	219
Os01g0730300	1886
Os01g0730400	0
Os01g0730450	0
Os01g0730500	7451
Os01g0730600	4
Os01g0730700	19
Os01g0730800	2519
Os01g0730900	43
Os01g0731000	840
Os01g0731100	932
Os01g0731150	0
Os01g0731201	132
Os01g0731600	2
Os01g0731700	0
Os01g0731800	28
Os01g0732000	331
Os01g0732100	240
Os01g0732200	833
Os01g0732300	56
Os01g0732700	2
Os01g0732801	256
Os01g0733001	160
Os01g0733100	2
Os01g0733200	9
Os01g0733500	786
Os01g0733600	134
Os01g0733700	0
Os01g0733801	0
Os01g0734000	20
Os01g0734100	200
Os01g0734150	0
Os01g0734200	0
Os01g0734333	3
Os01g0734399	2
Os01g0734466	376
Os01g0734501	26
Os01g0734600	4342
Os01g0734800	365
Os01g0735300	207
Os01g0735450	0
Os01g0735500	7
Os01g0735900	4
Os01g0736000	0
Os01g0736100	67
Os01g0736300	6
Os01g0736400	108
Os01g0736450	0
Os01g0736500	8
Os01g0736551	76
Os01g0736600	0
Os01g0736900	4111
Os01g0737000	7
Os01g0737100	0
Os01g0737300	61
Os01g0737401	55
Os01g0737500	6
Os01g0737550	0
Os01g0737600	0
Os01g0737700	0
Os01g0737800	1063
Os01g0737900	209
Os01g0738000	126
Os01g0738100	10
Os01g0738300	55
Os01g0738400	0
Os01g0738500	208
Os01g0738600	822
Os01g0738800	107
Os01g0738900	180
Os01g0739000	367
Os01g0739200	613
Os01g0739300	224
Os01g0739400	505
Os01g0739500	720
Os01g0739700	21
Os01g0740000	0
Os01g0740150	0
Os01g0740300	290
Os01g0740350	51
Os01g0740400	4
Os01g0740500	229
Os01g0740600	63
Os01g0740650	191
Os01g0740651	4
Os01g0740700	10
Os01g0740800	0
Os01g0741200	4
Os01g0741250	0
Os01g0741300	0
Os01g0741900	452
Os01g0742000	34
Os01g0742100	32
Os01g0742200	0
Os01g0742250	0
Os01g0742300	0
Os01g0742350	2
Os01g0742400	66
Os01g0742500	4280
Os01g0742766	18
Os01g0743100	6
Os01g0743150	0
Os01g0743200	0
Os01g0743300	263
Os01g0743400	772
Os01g0743500	1
Os01g0743600	49
Os01g0743732	0
Os01g0743800	734
Os01g0744000	55
Os01g0744200	0
Os01g0744300	1316
Os01g0744350	0
Os01g0744400	36
Os01g0744550	0
Os01g0744700	7
Os01g0745000	0
Os01g0745300	276
Os01g0745400	1
Os01g0745700	2
Os01g0745850	0
Os01g0746000	0
Os01g0746200	154
Os01g0746400	92
Os01g0746700	50
Os01g0747300	160
Os01g0747400	763
Os01g0747451	0
Os01g0747500	56
Os01g0747600	27
Os01g0747700	670
Os01g0747750	1
Os01g0747800	749
Os01g0748000	30
Os01g0748100	106
Os01g0748150	0
Os01g0748200	63
Os01g0748300	0
Os01g0748500	0
Os01g0748600	1062
Os01g0748800	2
Os01g0748900	636
Os01g0748950	1
Os01g0749000	0
Os01g0749100	175
Os01g0749200	4164
Os01g0749300	372
Os01g0749400	921
Os01g0749900	425
Os01g0750000	37
Os01g0750100	1953
Os01g0750300	277
Os01g0750400	0
Os01g0750500	39
Os01g0750600	15
Os01g0750666	0
Os01g0750800	1413
Os01g0750900	183
Os01g0751300	935
Os01g0751400	0
Os01g0751600	104
Os01g0752100	344
Os01g0752200	722
Os01g0752300	0
Os01g0752350	0
Os01g0752400	571
Os01g0752500	242
Os01g0752600	152
Os01g0752700	281
Os01g0752800	6838
Os01g0753000	1689
Os01g0753100	2369
Os01g0753150	4
Os01g0753200	405
Os01g0753300	0
Os01g0753400	0
Os01g0753500	1137
Os01g0753800	1
Os01g0754000	6
Os01g0754100	124
Os01g0754200	431
Os01g0754300	0
Os01g0754500	1221
Os01g0754700	11
Os01g0754800	0
Os01g0755100	354
Os01g0755500	12
Os01g0755550	0
Os01g0755600	4
Os01g0755700	52
Os01g0756000	2
Os01g0756101	0
Os01g0756200	6
Os01g0756300	1
Os01g0756400	848
Os01g0756600	64
Os01g0756700	0
Os01g0756900	8
Os01g0757200	138
Os01g0757400	27
Os01g0757500	221
Os01g0757600	85
Os01g0757700	1020
Os01g0757800	276
Os01g0757900	100
Os01g0758000	0
Os01g0758200	7
Os01g0758300	0
Os01g0758350	0
Os01g0758400	0
Os01g0758450	0
Os01g0758500	15
Os01g0758900	0
Os01g0758950	0
Os01g0759000	1
Os01g0759100	1
Os01g0759200	5
Os01g0759400	109
Os01g0759550	0
Os01g0759700	938
Os01g0759800	6
Os01g0759900	0
Os01g0760000	303
Os01g0760300	0
Os01g0760400	94
Os01g0760600	372
Os01g0760701	0
Os01g0760800	0
Os01g0760900	45
Os01g0761000	24624
Os01g0761100	279
Os01g0761300	1133
Os01g0761400	0
Os01g0761500	9
Os01g0761600	0
Os01g0761701	0
Os01g0761800	0
Os01g0761900	0
Os01g0762000	391
Os01g0762300	3767
Os01g0762400	21
Os01g0762500	3
Os01g0762601	0
Os01g0762900	65
Os01g0763000	216
Os01g0763100	36
Os01g0763200	1004
Os01g0763300	1415
Os01g0763600	1022
Os01g0763700	1887
Os01g0763750	501
Os01g0763800	2
Os01g0763850	0
Os01g0763900	5
Os01g0764000	24
Os01g0764050	5
Os01g0764200	0
Os01g0764300	128
Os01g0764400	2726
Os01g0764500	2494
Os01g0764600	1397
Os01g0764700	87
Os01g0764800	108
Os01g0764850	0
Os01g0764900	1227
Os01g0764950	4
Os01g0765000	27
Os01g0765200	85
Os01g0765300	459
Os01g0765400	11
Os01g0765500	0
Os01g0765600	0
Os01g0765900	0
Os01g0766000	0
Os01g0766101	0
Os01g0766200	496
Os01g0766300	49
Os01g0766400	7
Os01g0766600	367
Os01g0766900	75
Os01g0766966	26
Os01g0767000	1466
Os01g0767100	508
Os01g0767600	758
Os01g0767700	1282
Os01g0767900	1208
Os01g0767966	9
Os01g0768100	9
Os01g0768200	1527
Os01g0768300	0
Os01g0768333	3
Os01g0768600	143
Os01g0768700	66
Os01g0769000	1050
Os01g0769200	1
Os01g0769366	0
Os01g0769700	146
Os01g0769900	326
Os01g0770000	961
Os01g0770100	320
Os01g0770200	667
Os01g0770400	1905
Os01g0770500	419
Os01g0770700	220
Os01g0770800	0
Os01g0771000	12
Os01g0771100	19
Os01g0771200	833
Os01g0771300	112
Os01g0771350	70
Os01g0771400	0
Os01g0771900	286
Os01g0772000	431
Os01g0772100	0
Os01g0772150	78
Os01g0772200	1204
Os01g0772400	520
Os01g0772500	0
Os01g0772600	3830
Os01g0772700	586
Os01g0772800	1681
Os01g0772900	4
Os01g0773000	18
Os01g0773100	168
Os01g0773200	497
Os01g0773400	0
Os01g0773500	0
Os01g0773600	448
Os01g0773700	179623
Os01g0773800	18
Os01g0774001	0
Os01g0774100	0
Os01g0774200	87
Os01g0774400	0
Os01g0774500	3
Os01g0775100	7120
Os01g0775200	600
Os01g0775300	645
Os01g0775350	0
Os01g0775400	50
Os01g0775500	692
Os01g0775600	515
Os01g0775750	0
Os01g0776300	305
Os01g0776400	149
Os01g0776500	3
Os01g0776600	302
Os01g0776700	2398
Os01g0776800	378
Os01g0777000	257
Os01g0777101	243
Os01g0777200	413
Os01g0777300	158
Os01g0777400	0
Os01g0777450	0
Os01g0777500	0
Os01g0777600	0
Os01g0777650	0
Os01g0777700	285
Os01g0777800	106
Os01g0778100	10
Os01g0778400	50
Os01g0778500	9
Os01g0778700	903
Os01g0778800	281
Os01g0778900	773
Os01g0779100	28
Os01g0779201	0
Os01g0779300	149
Os01g0779400	2166
Os01g0779800	14
Os01g0780400	1302
Os01g0780500	1962
Os01g0780600	0
Os01g0780701	0
Os01g0780800	432
Os01g0780900	19
Os01g0781000	496
Os01g0781100	0
Os01g0781200	61
Os01g0781600	0
Os01g0781700	0
Os01g0781833	0
Os01g0782100	10
Os01g0782200	327
Os01g0782300	9
Os01g0782500	1154
Os01g0782800	0
Os01g0782850	0
Os01g0782901	0
Os01g0783000	0
Os01g0783100	280
Os01g0783200	2373
Os01g0783400	10
Os01g0783500	618
Os01g0783600	157
Os01g0783700	6
Os01g0783800	138
Os01g0783851	0
Os01g0784000	17
Os01g0784101	0
Os01g0784200	0
Os01g0784450	3
Os01g0784500	51
Os01g0784600	174
Os01g0784700	91
Os01g0784725	0
Os01g0784800	2
Os01g0784833	0
Os01g0784900	186
Os01g0785300	329
Os01g0785400	0
Os01g0785500	0
Os01g0785600	0
Os01g0785700	50
Os01g0785900	1
Os01g0786000	0
Os01g0786500	0
Os01g0786601	0
Os01g0786700	0
Os01g0786800	527
Os01g0786900	4870
Os01g0787000	10
Os01g0787101	0
Os01g0787300	1
Os01g0787400	583
Os01g0787600	59
Os01g0788001	0
Os01g0788200	2
Os01g0788400	6
Os01g0788451	0
Os01g0788500	50
Os01g0788700	1
Os01g0788800	7
Os01g0788850	0
Os01g0788900	52
Os01g0788950	200
Os01g0789000	0
Os01g0789100	63
Os01g0789200	0
Os01g0791033	0
Os01g0791151	0
Os01g0793100	0
Os01g0793200	62
Os01g0793300	45
Os01g0793500	0
Os01g0793550	0
Os01g0793600	0
Os01g0793701	0
Os01g0793800	1
Os01g0793900	118
Os01g0794100	66
Os01g0794400	535
Os01g0794500	2991
Os01g0794600	32
Os01g0794650	5
Os01g0794800	12
Os01g0794900	13
Os01g0795000	81
Os01g0795050	7
Os01g0795100	0
Os01g0795200	0
Os01g0795250	0
Os01g0795300	9
Os01g0795400	26
Os01g0795600	38
Os01g0795832	82
Os01g0795900	0
Os01g0796000	39
Os01g0796400	761
Os01g0796500	431
Os01g0796700	221
Os01g0797600	1289
Os01g0797800	141
Os01g0797900	294
Os01g0798100	685
Os01g0798200	0
Os01g0798500	2481
Os01g0798800	24
Os01g0798900	9
Os01g0799000	10
Os01g0799050	0
Os01g0799100	116
Os01g0799500	39
Os01g0799900	1205
Os01g0800000	0
Os01g0800101	0
Os01g0800200	0
Os01g0800250	0
Os01g0800266	0
Os01g0800300	363
Os01g0800400	27
Os01g0800500	4454
Os01g0800600	0
Os01g0800800	0
Os01g0800900	0
Os01g0801000	49
Os01g0801100	116
Os01g0801200	217
Os01g0801500	0
Os01g0801600	263
Os01g0801700	1102
Os01g0801800	41
Os01g0801901	806
Os01g0802000	147
Os01g0802100	673
Os01g0802200	41
Os01g0802400	0
Os01g0802600	3
Os01g0802700	0
Os01g0802850	0
Os01g0802900	0
Os01g0803200	7365
Os01g0803300	121
Os01g0803900	0
Os01g0804150	0
Os01g0804400	2624
Os01g0804900	24
Os01g0805000	2542
Os01g0805100	43
Os01g0805200	12285
Os01g0805300	1200
Os01g0805400	51
Os01g0805500	606
Os01g0805600	9
Os01g0805700	1119
Os01g0805800	400
Os01g0805900	355
Os01g0805975	5
Os01g0806000	5
Os01g0806200	391
Os01g0806300	53
Os01g0806400	0
Os01g0806600	0
Os01g0806801	0
Os01g0807000	0
Os01g0807266	0
Os01g0807532	80
Os01g0807800	50
Os01g0807900	285
Os01g0808100	167
Os01g0808400	0
Os01g0808900	1
Os01g0808950	0
Os01g0809000	0
Os01g0809300	4666
Os01g0809450	0
Os01g0809900	290
Os01g0810000	145
Os01g0810100	181
Os01g0810200	122
Os01g0810300	6917
Os01g0810500	234
Os01g0810600	1
Os01g0810700	4
Os01g0810800	18
Os01g0810866	0
Os01g0811001	4
Os01g0811100	2058
Os01g0811300	280
Os01g0811400	241
Os01g0812000	399
Os01g0812050	97
Os01g0812100	0
Os01g0812200	472
Os01g0812600	0
Os01g0812800	36
Os01g0812850	0
Os01g0812900	635
Os01g0813000	147
Os01g0813100	123
Os01g0813300	0
Os01g0813350	0
Os01g0813400	6327
Os01g0813500	862
Os01g0813700	29
Os01g0813800	40
Os01g0813900	1606
Os01g0814000	156
Os01g0814100	0
Os01g0814150	0
Os01g0814200	17
Os01g0814300	15
Os01g0814400	1753
Os01g0814700	509
Os01g0814800	10
Os01g0814900	870
Os01g0815100	729
Os01g0815400	7162
Os01g0815700	847
Os01g0815800	420
Os01g0815850	2
Os01g0815900	4
Os01g0816000	5
Os01g0816100	44
Os01g0816400	2895
Os01g0816500	0
Os01g0816600	23
Os01g0816700	0
Os01g0816850	0
Os01g0817000	961
Os01g0817100	510
Os01g0817400	0
Os01g0817633	0
Os01g0817650	0
Os01g0817700	2539
Os01g0817800	38
Os01g0817900	0
Os01g0818000	6111
Os01g0818100	0
Os01g0818200	5
Os01g0818300	49
Os01g0818400	253
Os01g0818600	446
Os01g0818700	53
Os01g0818900	0
Os01g0819000	362
Os01g0819100	35
Os01g0819200	0
Os01g0819233	176
Os01g0819300	40
Os01g0819400	32
Os01g0819500	4783
Os01g0819700	78
Os01g0819800	18
Os01g0819900	2608
Os01g0820000	1
Os01g0820050	0
Os01g0820400	0
Os01g0820700	0
Os01g0820800	402
Os01g0821300	3
Os01g0821600	53
Os01g0821700	495
Os01g0821800	645
Os01g0821900	14
Os01g0822001	1
Os01g0822200	496
Os01g0822501	0
Os01g0822800	64
Os01g0822900	0
Os01g0823100	140
Os01g0823150	0
Os01g0823200	129
Os01g0823300	474
Os01g0823400	65
Os01g0823500	104
Os01g0823600	29684
Os01g0823700	49
Os01g0823900	158
Os01g0823951	1
Os01g0824000	14
Os01g0824500	0
Os01g0824600	494
Os01g0824700	33
Os01g0824800	143
Os01g0824900	37
Os01g0825000	3
Os01g0825166	0
Os01g0825332	0
Os01g0825500	2508
Os01g0825700	658
Os01g0825800	813
Os01g0825900	253
Os01g0826000	1738
Os01g0826400	269
Os01g0826800	65
Os01g0826900	7466
Os01g0827200	336
Os01g0827300	3
Os01g0827400	132
Os01g0827500	757
Os01g0827600	136
Os01g0827700	9
Os01g0827800	0
Os01g0828100	2803
Os01g0828200	26
Os01g0828300	0
Os01g0828400	0
Os01g0828900	39
Os01g0829000	123
Os01g0829100	104
Os01g0829266	0
Os01g0829400	45
Os01g0829500	0
Os01g0829600	8
Os01g0829700	0
Os01g0829800	99
Os01g0829900	5
Os01g0830000	14891
Os01g0830100	5899
Os01g0830200	861
Os01g0830500	390
Os01g0830700	205
Os01g0830900	164
Os01g0831000	0
Os01g0831200	1565
Os01g0831250	34
Os01g0831300	1
Os01g0831800	0
Os01g0831900	0
Os01g0831950	0
Os01g0832000	1244
Os01g0832100	0
Os01g0832200	609
Os01g0832300	319
Os01g0832450	0
Os01g0832600	7
Os01g0832900	39
Os01g0833000	125
Os01g0833100	707
Os01g0833150	2420
Os01g0833200	7541
Os01g0833400	230
Os01g0833500	11
Os01g0833600	424
Os01g0833700	24
Os01g0833750	0
Os01g0833800	2913
Os01g0834100	9
Os01g0834125	0
Os01g0834150	0
Os01g0834200	1234
Os01g0834250	140
Os01g0834400	710
Os01g0834500	758
Os01g0834600	475
Os01g0834700	739
Os01g0834800	0
Os01g0834900	159
Os01g0835000	40
Os01g0835083	0
Os01g0835500	600
Os01g0835600	991
Os01g0835700	263
Os01g0835800	142
Os01g0835900	2102
Os01g0836400	773
Os01g0836600	92
Os01g0836700	0
Os01g0836800	996
Os01g0836900	4
Os01g0837000	209
Os01g0837100	0
Os01g0837200	35
Os01g0837300	205
Os01g0837350	4
Os01g0837500	424
Os01g0837600	3237
Os01g0837700	22
Os01g0837800	10114
Os01g0837900	1781
Os01g0838100	833
Os01g0838200	0
Os01g0838300	10
Os01g0838350	47
Os01g0838400	202
Os01g0838600	160
Os01g0838800	386
Os01g0838900	84
Os01g0839100	0
Os01g0839200	227
Os01g0839300	100
Os01g0839400	1
Os01g0839500	982
Os01g0839700	3
Os01g0839801	0
Os01g0839900	7
Os01g0840100	1940
Os01g0840200	2469
Os01g0840300	0
Os01g0840700	139
Os01g0840900	42
Os01g0841000	626
Os01g0841050	2
Os01g0841100	23
Os01g0841200	953
Os01g0841400	0
Os01g0841450	0
Os01g0841500	606
Os01g0841600	30
Os01g0841650	0
Os01g0841700	12
Os01g0841800	816
Os01g0842200	8881
Os01g0842400	17
Os01g0842500	18
Os01g0842600	89
Os01g0842801	10
Os01g0843300	4
Os01g0843432	22
Os01g0843500	311
Os01g0843700	69
Os01g0843800	0
Os01g0844000	900
Os01g0844200	0
Os01g0844300	23
Os01g0844400	408
Os01g0844500	155
Os01g0844700	4
Os01g0844800	460
Os01g0844900	46
Os01g0845000	8
Os01g0845100	6
Os01g0845950	138
Os01g0846000	1016
Os01g0846150	0
Os01g0846300	2731
Os01g0846400	177
Os01g0846450	1411
Os01g0846500	150
Os01g0846600	294
Os01g0846700	3030
Os01g0846800	59
Os01g0846900	2
Os01g0847000	1
Os01g0847100	4
Os01g0847200	9490
Os01g0847300	153
Os01g0847600	218
Os01g0847700	1522
Os01g0847800	325
Os01g0847900	367
Os01g0848200	243
Os01g0848300	48
Os01g0848400	7
Os01g0848475	3
Os01g0848550	0
Os01g0848700	18
Os01g0848766	0
Os01g0848900	366
Os01g0849000	480
Os01g0849100	0
Os01g0849500	182
Os01g0849600	0
Os01g0849950	0
Os01g0850000	178
Os01g0850050	1
Os01g0850100	242
Os01g0850200	126
Os01g0850400	6
Os01g0850550	2
Os01g0850700	613
Os01g0850800	2
Os01g0850900	9252
Os01g0851000	73
Os01g0851100	1896
Os01g0851300	14
Os01g0851400	276
Os01g0851600	349
Os01g0851700	3015
Os01g0852000	2
Os01g0852100	41
