Gene	WT_rep3
Os01g0585700	2403
Os01g0586000	0
Os01g0586450	0
Os01g0586600	606
Os01g0586800	0
Os01g0586801	0
Os01g0587000	1860
Os01g0587150	1
Os01g0587300	21
Os01g0587400	62
Os01g0587500	0
Os01g0587900	0
Os01g0588000	1
Os01g0588100	0
Os01g0588200	9
Os01g0588300	0
Os01g0588400	16
Os01g0588500	221
Os01g0588550	0
Os01g0588600	0
Os01g0588700	799
Os01g0588800	895
Os01g0588900	24190
Os01g0589000	2169
Os01g0589100	122
Os01g0589200	122
Os01g0589300	1108
Os01g0589400	23
Os01g0589500	1775
Os01g0589700	241
Os01g0589800	2935
Os01g0589900	24
Os01g0590100	1
Os01g0590200	322
Os01g0590300	1
Os01g0590700	112
Os01g0590800	0
Os01g0590900	1738
Os01g0591000	955
Os01g0591250	0
Os01g0591300	2216
Os01g0592500	0
Os01g0592900	70
Os01g0593000	522
Os01g0593100	3
Os01g0593200	174
Os01g0593500	19
Os01g0593600	441
Os01g0593700	0
Os01g0593900	0
Os01g0594300	0
Os01g0594500	0
Os01g0594600	0
Os01g0594650	0
Os01g0594800	259
Os01g0594900	0
Os01g0595001	0
Os01g0595100	639
Os01g0595201	0
Os01g0595300	204
Os01g0595400	1486
Os01g0595600	173
Os01g0595725	3
Os01g0595800	0
Os01g0595900	0
Os01g0596001	0
Os01g0596100	0
Os01g0596201	0
Os01g0596300	0
Os01g0596425	0
Os01g0596500	0
Os01g0596600	0
Os01g0596700	0
Os01g0597400	0
Os01g0597600	13
Os01g0597701	0
Os01g0597800	1
Os01g0598000	0
Os01g0598200	0
Os01g0598400	56
Os01g0598600	146
Os01g0598900	0
Os01g0599550	1032
Os01g0599900	0
Os01g0600000	691
Os01g0600200	1095
Os01g0600300	721
Os01g0600400	210
Os01g0600500	940
Os01g0600900	347421
Os01g0601000	268
Os01g0601200	1
Os01g0601625	123
Os01g0601651	0
Os01g0601675	0
Os01g0601700	30
Os01g0602200	0
Os01g0602400	3
Os01g0602433	0
Os01g0602466	248
Os01g0602500	0
Os01g0602600	0
Os01g0602800	214
Os01g0603000	652
Os01g0603100	6
Os01g0603200	0
Os01g0603300	2764
Os01g0603500	164
Os01g0603700	29
Os01g0603800	53
Os01g0604000	19
Os01g0604100	139
Os01g0604150	0
Os01g0604500	332
Os01g0604550	16
Os01g0604600	92
Os01g0604700	959
Os01g0604900	1
Os01g0605000	11
Os01g0605100	0
Os01g0605300	1
Os01g0605400	0
Os01g0605500	2
Os01g0605650	421
Os01g0605700	70
Os01g0606000	6
Os01g0606050	106
Os01g0606133	0
Os01g0606166	0
Os01g0606200	0
Os01g0606400	346
Os01g0606900	26
Os01g0607000	0
Os01g0607100	9
Os01g0607200	57
Os01g0607250	0
Os01g0607300	42
Os01g0607400	3916
Os01g0607600	16
Os01g0607800	237
Os01g0607900	54
Os01g0608000	0
Os01g0608101	0
Os01g0608200	0
Os01g0608300	0
Os01g0608400	1
Os01g0608900	0
Os01g0609000	0
Os01g0609200	1
Os01g0609300	136
Os01g0609501	2
Os01g0609700	1
Os01g0609900	19
Os01g0610100	1643
Os01g0610300	874
Os01g0610400	93
Os01g0610500	500
Os01g0610600	519
Os01g0610700	566
Os01g0610800	2
Os01g0611000	11
Os01g0611050	0
Os01g0611100	24
Os01g0611300	21
Os01g0611900	115
Os01g0611950	0
Os01g0612000	682
Os01g0612200	875
Os01g0612350	0
Os01g0612425	0
Os01g0612500	10
Os01g0612600	3168
Os01g0612700	92
Os01g0612750	0
Os01g0612800	283
Os01g0612900	854
Os01g0613100	0
Os01g0613300	507
Os01g0613500	0
Os01g0613800	604
Os01g0613900	778
Os01g0614300	1
Os01g0614400	0
Os01g0614500	643
Os01g0614700	6
Os01g0614750	2
Os01g0614900	1438
Os01g0615000	520
Os01g0615050	14
Os01g0615100	17
Os01g0615200	5
Os01g0615250	0
Os01g0615300	2
Os01g0615400	0
Os01g0615500	0
Os01g0615850	0
Os01g0616100	1308
Os01g0616300	7
Os01g0616333	0
Os01g0616366	0
Os01g0616400	583
Os01g0616500	192
Os01g0616600	23
Os01g0616800	117
Os01g0616900	0
Os01g0617200	0
Os01g0617500	1106
Os01g0617600	17
Os01g0617650	4
Os01g0617700	152
Os01g0617800	156
Os01g0617900	2037
Os01g0618000	10
Os01g0618100	356
Os01g0618200	346
Os01g0618300	1
Os01g0618400	682
Os01g0618500	530
Os01g0618700	38
Os01g0618800	9141
Os01g0618900	233
Os01g0619000	1020
Os01g0619800	136
Os01g0619900	403
Os01g0620100	332
Os01g0620301	205
Os01g0620400	1
Os01g0620800	1
Os01g0620900	39
Os01g0621200	23
Os01g0621300	1541
Os01g0621400	3
Os01g0621500	0
Os01g0621600	19
Os01g0621700	605
Os01g0621900	2983
Os01g0622000	0
Os01g0622033	38
Os01g0622066	0
Os01g0622100	0
Os01g0622300	475
Os01g0622400	0
Os01g0622500	239
Os01g0622600	924
Os01g0622700	2634
Os01g0622800	2
Os01g0622901	2
Os01g0623000	0
Os01g0623200	108
Os01g0623500	339
Os01g0623550	0
Os01g0623600	0
Os01g0623750	0
Os01g0623900	4
Os01g0624000	492
Os01g0624400	1
Os01g0624500	2313
Os01g0624700	14
Os01g0625200	133
Os01g0625300	143
Os01g0625900	20
Os01g0626100	70
Os01g0626200	710
Os01g0626300	437
Os01g0626400	5
Os01g0626500	174
Os01g0626900	1838
Os01g0627400	41
Os01g0627450	0
Os01g0627500	68
Os01g0627550	2
Os01g0627600	0
Os01g0627701	0
Os01g0627800	10
Os01g0627900	0
Os01g0627916	0
Os01g0627933	1470
Os01g0627967	0
Os01g0628000	0
Os01g0628700	1393
Os01g0628900	0
Os01g0628950	0
Os01g0629000	0
Os01g0629400	4481
Os01g0629500	0
Os01g0629600	10
Os01g0629750	1413
Os01g0629900	438
Os01g0630000	0
Os01g0630101	0
Os01g0630200	0
Os01g0630300	0
Os01g0630900	1
Os01g0631100	345
Os01g0631200	129
Os01g0631400	7
Os01g0631500	30
Os01g0631700	36
Os01g0631800	3
Os01g0631900	0
Os01g0632000	0
Os01g0632100	0
Os01g0632700	269
Os01g0633000	13400
Os01g0633100	1165
Os01g0633200	1655
Os01g0633400	288
Os01g0633500	0
Os01g0633900	46
Os01g0634300	91
Os01g0634500	0
Os01g0634600	0
Os01g0634900	0
Os01g0635000	0
Os01g0635200	359
Os01g0635400	96
Os01g0635550	312
Os01g0635600	0
Os01g0635800	0
Os01g0636400	2
Os01g0636500	0
Os01g0636600	87
Os01g0636700	1246
Os01g0637100	0
Os01g0637300	1
Os01g0637500	49
Os01g0637600	997
Os01g0637666	0
Os01g0637800	4
Os01g0638000	0
Os01g0638600	129
Os01g0638800	0
Os01g0639100	940
Os01g0639200	434
Os01g0639600	118
Os01g0639900	223660
Os01g0640000	0
Os01g0640100	0
Os01g0640200	0
Os01g0640400	0
Os01g0640600	0
Os01g0640700	329
Os01g0640800	455
Os01g0641000	935
Os01g0641100	466
Os01g0641700	1678
Os01g0641750	0
Os01g0641800	13
Os01g0642000	509
Os01g0642100	937
Os01g0642200	14821
Os01g0642600	0
Os01g0642700	1
Os01g0642801	6
Os01g0642900	35
Os01g0643300	24
Os01g0643450	0
Os01g0643600	0
Os01g0643800	147
Os01g0643825	0
Os01g0643900	0
Os01g0644000	188
Os01g0644200	7
Os01g0644400	0
Os01g0644500	0
Os01g0644600	266
Os01g0644900	0
Os01g0645000	0
Os01g0645200	20763
Os01g0645400	11
Os01g0645650	0
Os01g0645900	25
Os01g0646000	8
Os01g0646300	3
Os01g0646700	1101
Os01g0646800	264
Os01g0647000	1767
Os01g0647100	0
Os01g0647150	0
Os01g0647200	13
Os01g0647700	162
Os01g0647800	115
Os01g0647850	303
Os01g0648000	0
Os01g0648225	0
Os01g0648500	321
Os01g0648600	63
Os01g0648700	6
Os01g0649000	167
Os01g0649100	1219
Os01g0649200	284
Os01g0649400	2
Os01g0649566	0
Os01g0649732	0
Os01g0649900	30
Os01g0649950	0
Os01g0650000	28
Os01g0650100	36
Os01g0650200	453
Os01g0650700	661
Os01g0650800	25
Os01g0650900	0
Os01g0650950	0
Os01g0651000	0
Os01g0651100	16
Os01g0651150	5
Os01g0651200	0
Os01g0651300	2
Os01g0651350	115
Os01g0651400	79
Os01g0651450	0
Os01g0651500	0
Os01g0651800	0
Os01g0651866	0
Os01g0651932	0
Os01g0652000	0
Os01g0652100	1
Os01g0652200	0
Os01g0652300	0
Os01g0652375	0
Os01g0652450	0
Os01g0652600	6127
Os01g0652700	6
Os01g0652800	3
Os01g0653100	2
Os01g0653200	0
Os01g0653300	0
Os01g0653350	1
Os01g0653500	0
Os01g0653601	1
Os01g0653700	379
Os01g0653800	1048
Os01g0654100	129
Os01g0654200	727
Os01g0654300	370
Os01g0654400	0
Os01g0654450	0
Os01g0654500	2320
Os01g0654800	2
Os01g0654900	0
Os01g0655250	116
Os01g0655300	940
Os01g0655400	1792
Os01g0655500	1886
Os01g0655800	2090
Os01g0656200	30
Os01g0656250	0
Os01g0656300	1
Os01g0656400	491
Os01g0656600	516
Os01g0656900	40
Os01g0657000	3
Os01g0657100	0
Os01g0657250	0
Os01g0657400	0
Os01g0657801	0
Os01g0658300	0
Os01g0658400	9006
Os01g0658500	1084
Os01g0658600	0
Os01g0658700	0
Os01g0658800	0
Os01g0658900	322
Os01g0659200	2597
Os01g0659800	49
Os01g0659900	26
Os01g0660000	0
Os01g0660100	0
Os01g0660200	437
Os01g0660300	104
Os01g0660400	0
Os01g0660450	0
Os01g0660500	0
Os01g0660550	395
Os01g0660700	0
Os01g0660800	5
Os01g0660900	373
Os01g0661000	39
Os01g0661200	0
Os01g0661400	69
Os01g0661500	1403
Os01g0661601	1961
Os01g0661650	4
Os01g0661700	0
Os01g0661750	1
Os01g0662300	3106
Os01g0662600	36618
Os01g0662700	1257
Os01g0662800	0
Os01g0663051	32
Os01g0663300	17
Os01g0663400	292
Os01g0663500	502
Os01g0663800	2897
Os01g0664000	810
Os01g0664100	592
Os01g0664200	8
Os01g0664500	2051
Os01g0665200	813
Os01g0665250	0
Os01g0665300	1036
Os01g0665400	134
Os01g0665500	68
Os01g0665750	23
Os01g0665900	91
Os01g0666000	12
Os01g0666101	0
Os01g0666200	386
Os01g0666400	113
Os01g0666500	336
Os01g0666600	12592
Os01g0666800	669
Os01g0666950	700
Os01g0667000	1
Os01g0667100	328
Os01g0667200	157
Os01g0667400	0
Os01g0667550	0
Os01g0667600	69
Os01g0667700	1101
Os01g0667750	0
Os01g0667800	137
Os01g0667900	551
Os01g0668000	1529
Os01g0668100	0
Os01g0668200	5
Os01g0668300	224
Os01g0668400	32
Os01g0668500	2
Os01g0668600	67
Os01g0668700	98
Os01g0668901	23
Os01g0669100	619
Os01g0670100	10
Os01g0670500	14
Os01g0670600	0
Os01g0670800	715
Os01g0672100	2
Os01g0672166	6
Os01g0672201	16
Os01g0672300	942
Os01g0672400	1910
Os01g0672500	451
Os01g0672700	499
Os01g0672800	108
Os01g0673300	276
Os01g0673400	0
Os01g0673500	1503
Os01g0673600	2526
Os01g0673700	114
Os01g0673800	1038
Os01g0673900	339
Os01g0674000	677
Os01g0674100	114
Os01g0674125	0
Os01g0674150	111
Os01g0674400	152
Os01g0674500	799
Os01g0674700	1423
Os01g0674800	315
Os01g0675000	36
Os01g0675100	10236
Os01g0675400	0
Os01g0675500	969
Os01g0675700	1877
Os01g0675800	145
Os01g0675933	15
Os01g0676200	993
Os01g0676800	0
Os01g0676900	0
Os01g0677000	5
Os01g0677100	0
Os01g0677400	0
Os01g0677500	0
Os01g0677900	411
Os01g0678000	35
Os01g0678050	0
Os01g0678100	945
Os01g0678400	0
Os01g0678500	1602
Os01g0678600	5929
Os01g0678700	267
Os01g0678800	4
Os01g0679000	121
Os01g0679500	0
Os01g0679550	0
Os01g0679600	261
Os01g0679700	3189
Os01g0679900	821
Os01g0680000	0
Os01g0680100	0
Os01g0680200	4
Os01g0680400	1708
Os01g0680500	39
Os01g0680600	0
Os01g0680650	22
Os01g0680700	4518
Os01g0680900	80
Os01g0680950	3
Os01g0681000	33
Os01g0681050	0
Os01g0681100	0
Os01g0681150	0
Os01g0681200	154
Os01g0681332	0
Os01g0681400	503
Os01g0681600	740
Os01g0681650	5
Os01g0681700	154
Os01g0681800	225
Os01g0682001	8
Os01g0682200	307
Os01g0682500	9930
Os01g0682700	2
Os01g0683100	517
Os01g0683400	56
Os01g0683550	0
Os01g0683600	1582
Os01g0683700	9
Os01g0683800	0
Os01g0684200	848
Os01g0684301	0
Os01g0684800	6
Os01g0684900	623
Os01g0685100	290
Os01g0685200	6
Os01g0685300	13
Os01g0685400	11
Os01g0685500	344
Os01g0685600	6
Os01g0685650	21
Os01g0685800	1
Os01g0685850	0
Os01g0685900	1
Os01g0686000	178
Os01g0686100	701
Os01g0686200	954
Os01g0686300	0
Os01g0686400	445
Os01g0686500	5
Os01g0686600	0
Os01g0686650	0
Os01g0686700	256
Os01g0686800	1148
Os01g0687150	21
Os01g0687300	760
Os01g0687400	151
Os01g0687450	0
Os01g0687500	257
Os01g0687600	224
Os01g0687700	365
Os01g0687800	14
Os01g0687850	0
Os01g0688000	14
Os01g0688200	56
Os01g0688300	2
Os01g0688600	260
Os01g0688700	0
Os01g0688900	8
Os01g0689000	77
Os01g0689451	2844
Os01g0689600	218
Os01g0689800	424
Os01g0689900	1193
Os01g0689975	0
Os01g0690200	31
Os01g0690333	0
Os01g0690600	39
Os01g0690800	488
Os01g0690900	13
Os01g0691000	27
Os01g0691050	43
Os01g0691100	3
Os01g0691200	1
Os01g0691300	0
Os01g0691400	13
Os01g0691500	1187
Os01g0691600	1593
Os01g0691700	1649
Os01g0692000	49
Os01g0692050	0
Os01g0692100	2
Os01g0692200	300
Os01g0692300	6017
Os01g0692400	4
Os01g0692500	0
Os01g0692600	12
Os01g0692700	2452
Os01g0693100	0
Os01g0693300	55
Os01g0693400	3415
Os01g0693466	0
Os01g0693532	0
Os01g0693700	17
Os01g0693800	978
Os01g0693900	718
Os01g0694000	12
Os01g0694050	2
Os01g0694100	14
Os01g0694200	606
Os01g0694300	976
Os01g0694400	54
Os01g0694500	0
Os01g0694800	70
Os01g0694900	310
Os01g0695100	2009
Os01g0695200	880
Os01g0695300	9793
Os01g0695600	471
Os01g0695625	0
Os01g0695700	1397
Os01g0695800	170
Os01g0695900	0
Os01g0696000	623
Os01g0696100	0
Os01g0696500	1
Os01g0696600	0
Os01g0696701	9
Os01g0696800	81
Os01g0697100	115
Os01g0697250	0
Os01g0697400	0
Os01g0697700	0
Os01g0698000	215
Os01g0698100	1542
Os01g0698200	0
Os01g0698300	377
Os01g0698800	0
Os01g0698900	8
Os01g0699100	102
Os01g0699400	21
Os01g0699450	0
Os01g0699500	0
Os01g0699600	1
Os01g0699900	0
Os01g0699950	0
Os01g0700000	7945
Os01g0700100	14399
Os01g0700200	41
Os01g0700300	0
Os01g0700400	0
Os01g0700500	0
Os01g0700900	3
Os01g0701100	0
Os01g0701300	0
Os01g0701350	0
Os01g0701400	0
Os01g0701500	0
Os01g0701600	0
Os01g0701700	52
Os01g0701900	239
Os01g0702000	31
Os01g0702300	0
Os01g0702400	656
Os01g0702450	8
Os01g0702500	23
Os01g0702700	3
Os01g0702900	0
Os01g0703000	0
Os01g0703300	0
Os01g0703400	7540
Os01g0703600	0
Os01g0703800	1
Os01g0704000	0
Os01g0704100	65
Os01g0704200	296
Os01g0704300	1214
Os01g0704400	1577
Os01g0704700	1736
Os01g0705000	41
Os01g0705100	0
Os01g0705200	7
Os01g0705300	1503
Os01g0705400	8
Os01g0705500	306
Os01g0705700	3
Os01g0705750	0
Os01g0705800	0
Os01g0706000	710
Os01g0706100	8
Os01g0706200	2
Os01g0706266	0
Os01g0706332	0
Os01g0706400	594
Os01g0706500	25
Os01g0706600	45
Os01g0706700	592
Os01g0706800	132
Os01g0706900	1046
Os01g0707300	2800
Os01g0707500	28
Os01g0708000	970
Os01g0708100	16
Os01g0708201	0
Os01g0708300	244
Os01g0708500	54
Os01g0708600	503
Os01g0708700	2
Os01g0708900	203
Os01g0709000	0
Os01g0709100	0
Os01g0709400	261
Os01g0709500	4624
Os01g0709750	6
Os01g0710000	1512
Os01g0710100	0
Os01g0710200	161
Os01g0710250	64
Os01g0710300	0
Os01g0710700	1278
Os01g0710800	618
Os01g0711000	122
Os01g0711050	0
Os01g0711100	801
Os01g0711200	52
Os01g0711400	116315
Os01g0711500	1214
Os01g0711600	209
Os01g0711800	0
Os01g0711900	0
Os01g0712500	0
Os01g0712501	3
Os01g0712600	0
Os01g0712700	924
Os01g0712800	1
Os01g0713200	260
Os01g0713600	15
Os01g0713800	0
Os01g0713900	2
Os01g0714100	396
Os01g0714225	0
Os01g0714600	37
Os01g0714800	0
Os01g0714900	418
Os01g0715000	1246
Os01g0715100	0
Os01g0715201	0
Os01g0715400	1359
Os01g0715500	1
Os01g0715600	0
Os01g0715700	4
Os01g0715800	562
Os01g0715900	10
Os01g0716200	1
Os01g0716300	22
Os01g0716400	746
Os01g0716450	6
Os01g0716500	9
Os01g0716800	1878
Os01g0717000	903
Os01g0717301	0
Os01g0717400	501
Os01g0717501	0
Os01g0717601	3
Os01g0717650	14
Os01g0717700	1840
Os01g0718000	50
Os01g0718300	343
Os01g0718500	5
Os01g0718700	0
Os01g0718900	308
Os01g0719000	35
Os01g0719100	2153
Os01g0719125	0
Os01g0719150	0
Os01g0719200	0
Os01g0719300	24
Os01g0719350	0
Os01g0719400	29
Os01g0719600	26
Os01g0719700	4671
Os01g0719800	2806
Os01g0719900	0
Os01g0720000	0
Os01g0720300	658
Os01g0720400	2409
Os01g0720500	35042
Os01g0720600	935
Os01g0720700	1699
Os01g0720800	44
Os01g0720801	20
Os01g0720900	0
Os01g0721000	752
Os01g0721100	322
Os01g0721200	0
Os01g0721300	12
Os01g0721400	63
Os01g0721500	140
Os01g0721700	122
Os01g0721800	1
Os01g0721900	924
Os01g0722100	153
Os01g0722300	0
Os01g0722425	0
Os01g0722550	0
Os01g0722700	29
Os01g0722800	464
Os01g0723000	0
Os01g0723025	0
Os01g0723100	146
Os01g0723200	280
Os01g0723400	3540
Os01g0723500	0
Os01g0723600	19
Os01g0723700	15
Os01g0723800	544
Os01g0724400	0
Os01g0724450	5
Os01g0724500	246
Os01g0724700	25
Os01g0725000	169
Os01g0725400	13
Os01g0725600	406
Os01g0725800	9097
Os01g0725900	1
Os01g0726001	550
Os01g0726100	5
Os01g0726400	26
Os01g0726700	0
Os01g0727100	3
Os01g0727200	126
Os01g0727400	25
Os01g0727500	42
Os01g0727600	2
Os01g0727700	13
Os01g0727800	7
Os01g0727820	78
Os01g0727840	28
Os01g0727900	128
Os01g0728000	24
Os01g0728100	0
Os01g0728150	0
Os01g0728200	5
Os01g0728250	0
Os01g0728300	15
Os01g0728325	0
Os01g0728350	0
Os01g0728375	0
Os01g0728400	1084
Os01g0728700	0
Os01g0728900	168
Os01g0729100	250
Os01g0729200	292
Os01g0729400	6
Os01g0729500	37
Os01g0729600	0
Os01g0729700	0
Os01g0729900	227
Os01g0729950	0
Os01g0730100	7
Os01g0730200	489
Os01g0730300	1830
Os01g0730400	0
Os01g0730450	0
Os01g0730500	5609
Os01g0730600	1
Os01g0730700	5
Os01g0730800	2045
Os01g0730900	30
Os01g0731000	472
Os01g0731100	941
Os01g0731150	0
Os01g0731201	176
Os01g0731600	0
Os01g0731700	0
Os01g0731800	43
Os01g0732000	344
Os01g0732100	270
Os01g0732200	1373
Os01g0732300	1
Os01g0732700	1
Os01g0732801	622
Os01g0733001	210
Os01g0733100	6
Os01g0733200	20
Os01g0733500	56
Os01g0733600	215
Os01g0733700	0
Os01g0733801	0
Os01g0734000	2
Os01g0734100	138
Os01g0734150	0
Os01g0734200	0
Os01g0734333	0
Os01g0734399	0
Os01g0734466	199
Os01g0734501	15
Os01g0734600	2346
Os01g0734800	431
Os01g0735300	6
Os01g0735450	0
Os01g0735500	14
Os01g0735900	11
Os01g0736000	0
Os01g0736100	5
Os01g0736300	2
Os01g0736400	109
Os01g0736450	0
Os01g0736500	4
Os01g0736551	54
Os01g0736600	0
Os01g0736900	3737
Os01g0737000	5
Os01g0737100	0
Os01g0737300	61
Os01g0737401	58
Os01g0737500	2
Os01g0737550	0
Os01g0737600	0
Os01g0737700	0
Os01g0737800	1327
Os01g0737900	149
Os01g0738000	147
Os01g0738100	13
Os01g0738300	0
Os01g0738400	0
Os01g0738500	302
Os01g0738600	1375
Os01g0738800	97
Os01g0738900	326
Os01g0739000	329
Os01g0739200	1200
Os01g0739300	251
Os01g0739400	380
Os01g0739500	724
Os01g0739700	5
Os01g0740000	0
Os01g0740150	0
Os01g0740300	439
Os01g0740350	28
Os01g0740400	7
Os01g0740500	207
Os01g0740600	119
Os01g0740650	174
Os01g0740651	1
Os01g0740700	4
Os01g0740800	0
Os01g0741200	0
Os01g0741250	0
Os01g0741300	0
Os01g0741900	331
Os01g0742000	65
Os01g0742100	42
Os01g0742200	2
Os01g0742250	0
Os01g0742300	0
Os01g0742350	3
Os01g0742400	91
Os01g0742500	3364
Os01g0742766	14
Os01g0743100	3
Os01g0743150	0
Os01g0743200	0
Os01g0743300	447
Os01g0743400	493
Os01g0743500	3
Os01g0743600	34
Os01g0743732	0
Os01g0743800	895
Os01g0744000	11
Os01g0744200	4
Os01g0744300	1573
Os01g0744350	0
Os01g0744400	42
Os01g0744550	0
Os01g0744700	0
Os01g0745000	0
Os01g0745300	512
Os01g0745400	0
Os01g0745700	0
Os01g0745850	0
Os01g0746000	0
Os01g0746200	194
Os01g0746400	85
Os01g0746700	13
Os01g0747300	338
Os01g0747400	442
Os01g0747451	0
Os01g0747500	70
Os01g0747600	20
Os01g0747700	822
Os01g0747750	0
Os01g0747800	1296
Os01g0748000	73
Os01g0748100	155
Os01g0748150	0
Os01g0748200	63
Os01g0748300	0
Os01g0748500	0
Os01g0748600	861
Os01g0748800	160
Os01g0748900	481
Os01g0748950	3
Os01g0749000	0
Os01g0749100	108
Os01g0749200	3167
Os01g0749300	317
Os01g0749400	1348
Os01g0749900	294
Os01g0750000	5
Os01g0750100	2980
Os01g0750300	5
Os01g0750400	0
Os01g0750500	62
Os01g0750600	32
Os01g0750666	0
Os01g0750800	1051
Os01g0750900	280
Os01g0751300	793
Os01g0751400	0
Os01g0751600	101
Os01g0752100	440
Os01g0752200	430
Os01g0752300	0
Os01g0752350	0
Os01g0752400	468
Os01g0752500	323
Os01g0752600	222
Os01g0752700	486
Os01g0752800	4114
Os01g0753000	1315
Os01g0753100	1403
Os01g0753150	8
Os01g0753200	359
Os01g0753300	0
Os01g0753400	0
Os01g0753500	740
Os01g0753800	0
Os01g0754000	6
Os01g0754100	191
Os01g0754200	840
Os01g0754300	0
Os01g0754500	1322
Os01g0754700	8
Os01g0754800	0
Os01g0755100	387
Os01g0755500	3
Os01g0755550	0
Os01g0755600	3
Os01g0755700	23
Os01g0756000	0
Os01g0756101	0
Os01g0756200	0
Os01g0756300	0
Os01g0756400	1148
Os01g0756600	16
Os01g0756700	0
Os01g0756900	0
Os01g0757200	42
Os01g0757400	9
Os01g0757500	62
Os01g0757600	21
Os01g0757700	1333
Os01g0757800	224
Os01g0757900	41
Os01g0758000	0
Os01g0758200	6
Os01g0758300	0
Os01g0758350	0
Os01g0758400	0
Os01g0758450	0
Os01g0758500	17
Os01g0758900	0
Os01g0758950	0
Os01g0759000	2
Os01g0759100	0
Os01g0759200	30
Os01g0759400	230
Os01g0759550	0
Os01g0759700	1080
Os01g0759800	10
Os01g0759900	0
Os01g0760000	14
Os01g0760300	6
Os01g0760400	49
Os01g0760600	94
Os01g0760701	0
Os01g0760800	0
Os01g0760900	50
Os01g0761000	11820
Os01g0761100	351
Os01g0761300	1256
Os01g0761400	0
Os01g0761500	6
Os01g0761600	0
Os01g0761701	0
Os01g0761800	0
Os01g0761900	0
Os01g0762000	395
Os01g0762300	2240
Os01g0762400	32
Os01g0762500	1
Os01g0762601	0
Os01g0762900	48
Os01g0763000	175
Os01g0763100	56
Os01g0763200	504
Os01g0763300	1331
Os01g0763600	631
Os01g0763700	2004
Os01g0763750	465
Os01g0763800	2
Os01g0763850	0
Os01g0763900	8
Os01g0764000	3
Os01g0764050	0
Os01g0764200	0
Os01g0764300	132
Os01g0764400	1490
Os01g0764500	2422
Os01g0764600	2302
Os01g0764700	112
Os01g0764800	41
Os01g0764850	0
Os01g0764900	1678
Os01g0764950	8
Os01g0765000	47
Os01g0765200	44
Os01g0765300	631
Os01g0765400	11
Os01g0765500	0
Os01g0765600	0
Os01g0765900	0
Os01g0766000	0
Os01g0766101	0
Os01g0766200	662
Os01g0766300	131
Os01g0766400	9
Os01g0766600	417
Os01g0766900	113
Os01g0766966	74
Os01g0767000	1432
Os01g0767100	1253
Os01g0767600	2597
Os01g0767700	1789
Os01g0767900	1374
Os01g0767966	10
Os01g0768100	5
Os01g0768200	1945
Os01g0768300	1
Os01g0768333	2
Os01g0768600	330
Os01g0768700	90
Os01g0769000	895
Os01g0769200	0
Os01g0769366	0
Os01g0769700	44
Os01g0769900	467
Os01g0770000	370
Os01g0770100	129
Os01g0770200	304
Os01g0770400	2788
Os01g0770500	390
Os01g0770700	337
Os01g0770800	0
Os01g0771000	15
Os01g0771100	33
Os01g0771200	914
Os01g0771300	173
Os01g0771350	102
Os01g0771400	2
Os01g0771900	433
Os01g0772000	478
Os01g0772100	7
Os01g0772150	151
Os01g0772200	1265
Os01g0772400	530
Os01g0772500	0
Os01g0772600	3001
Os01g0772700	579
Os01g0772800	1549
Os01g0772900	0
Os01g0773000	25
Os01g0773100	178
Os01g0773200	774
Os01g0773400	1
Os01g0773500	1
Os01g0773600	429
Os01g0773700	128270
Os01g0773800	2
Os01g0774001	0
Os01g0774100	0
Os01g0774200	134
Os01g0774400	0
Os01g0774500	2
Os01g0775100	6441
Os01g0775200	949
Os01g0775300	799
Os01g0775350	0
Os01g0775400	1
Os01g0775500	210
Os01g0775600	737
Os01g0775750	0
Os01g0776300	513
Os01g0776400	204
Os01g0776500	15
Os01g0776600	305
Os01g0776700	2038
Os01g0776800	575
Os01g0777000	213
Os01g0777101	359
Os01g0777200	215
Os01g0777300	44
Os01g0777400	0
Os01g0777450	0
Os01g0777500	0
Os01g0777600	0
Os01g0777650	0
Os01g0777700	174
Os01g0777800	138
Os01g0778100	25
Os01g0778400	0
Os01g0778500	0
Os01g0778700	854
Os01g0778800	209
Os01g0778900	498
Os01g0779100	321
Os01g0779201	5
Os01g0779300	284
Os01g0779400	2212
Os01g0779800	0
Os01g0780400	655
Os01g0780500	1492
Os01g0780600	0
Os01g0780701	0
Os01g0780800	230
Os01g0780900	5146
Os01g0781000	1112
Os01g0781100	114
Os01g0781200	266
Os01g0781600	0
Os01g0781700	21
Os01g0781833	0
Os01g0782100	588
Os01g0782200	264
Os01g0782300	5
Os01g0782500	1184
Os01g0782800	0
Os01g0782850	0
Os01g0782901	0
Os01g0783000	0
Os01g0783100	250
Os01g0783200	1220
Os01g0783400	7
Os01g0783500	660
Os01g0783600	143
Os01g0783700	2
Os01g0783800	142
Os01g0783851	0
Os01g0784000	23
Os01g0784101	0
Os01g0784200	0
Os01g0784450	0
Os01g0784500	15
Os01g0784600	274
Os01g0784700	67
Os01g0784725	0
Os01g0784800	5
Os01g0784833	0
Os01g0784900	256
Os01g0785300	1011
Os01g0785400	0
Os01g0785500	0
Os01g0785600	0
Os01g0785700	55
Os01g0785900	0
Os01g0786000	0
Os01g0786500	0
Os01g0786601	0
Os01g0786700	0
Os01g0786800	396
Os01g0786900	4210
Os01g0787000	2
Os01g0787101	0
Os01g0787300	0
Os01g0787400	570
Os01g0787600	19
Os01g0788001	0
Os01g0788200	2
Os01g0788400	0
Os01g0788451	0
